,Active Learning Iteration,Metric,Value,Run,Strategy
40,10,MCC,0.9544053676218383,2,Relative Entropy
41,10,Precision,0.9753309265944645,2,Relative Entropy
42,10,Recall,0.9788647342995169,2,Relative Entropy
43,10,Accuracy,0.9772,2,Relative Entropy
44,11,MCC,0.953610510740487,2,Relative Entropy
45,11,Precision,0.9743589743589743,2,Relative Entropy
46,11,Recall,0.9790660225442834,2,Relative Entropy
47,11,Accuracy,0.9768,2,Relative Entropy
48,12,MCC,0.9532026584370878,2,Relative Entropy
49,12,Precision,0.9751103974307507,2,Relative Entropy
50,12,Recall,0.9778582930756844,2,Relative Entropy
51,12,Accuracy,0.9766,2,Relative Entropy
52,13,MCC,0.9544015814313656,2,Relative Entropy
53,13,Precision,0.9759036144578314,2,Relative Entropy
54,13,Recall,0.9782608695652174,2,Relative Entropy
55,13,Accuracy,0.9772,2,Relative Entropy
56,14,MCC,0.9544053676218383,2,Relative Entropy
57,14,Precision,0.9753309265944645,2,Relative Entropy
58,14,Recall,0.9788647342995169,2,Relative Entropy
59,14,Accuracy,0.9772,2,Relative Entropy
60,15,MCC,0.9530010429953446,2,Relative Entropy
61,15,Precision,0.9752962442257481,2,Relative Entropy
62,15,Recall,0.9774557165861514,2,Relative Entropy
63,15,Accuracy,0.9765,2,Relative Entropy
64,16,MCC,0.9536039323731634,2,Relative Entropy
65,16,Precision,0.9751203852327448,2,Relative Entropy
66,16,Recall,0.9782608695652174,2,Relative Entropy
67,16,Accuracy,0.9768,2,Relative Entropy
68,17,MCC,0.9538046261613465,2,Relative Entropy
69,17,Precision,0.9751253761283851,2,Relative Entropy
70,17,Recall,0.9784621578099839,2,Relative Entropy
71,17,Accuracy,0.9769,2,Relative Entropy
72,18,MCC,0.952200135382869,2,Relative Entropy
73,18,Precision,0.9750853928069118,2,Relative Entropy
74,18,Recall,0.9768518518518519,2,Relative Entropy
75,18,Accuracy,0.9761,2,Relative Entropy
76,19,MCC,0.952601031274974,2,Relative Entropy
