Active Learning Iteration,Metric,Value,Run,Set,Model,Label
29,MCC,0.6129381696841567,2,train,Generative,AL
29,Precision,0.7952755905511811,2,train,Generative,AL
29,Recall,0.5872093023255814,2,train,Generative,AL
29,Accuracy,0.8778337531486146,2,train,Generative,AL
30,MCC,0.6129381696841567,2,train,Generative,AL
30,Precision,0.7952755905511811,2,train,Generative,AL
30,Recall,0.5872093023255814,2,train,Generative,AL
30,Accuracy,0.8778337531486146,2,train,Generative,AL
31,MCC,0.6129381696841567,2,train,Generative,AL
31,Precision,0.7952755905511811,2,train,Generative,AL
31,Recall,0.5872093023255814,2,train,Generative,AL
31,Accuracy,0.8778337531486146,2,train,Generative,AL
32,MCC,0.6129381696841567,2,train,Generative,AL
32,Precision,0.7952755905511811,2,train,Generative,AL
32,Recall,0.5872093023255814,2,train,Generative,AL
32,Accuracy,0.8778337531486146,2,train,Generative,AL
33,MCC,0.6129381696841567,2,train,Generative,AL
33,Precision,0.7952755905511811,2,train,Generative,AL
33,Recall,0.5872093023255814,2,train,Generative,AL
33,Accuracy,0.8778337531486146,2,train,Generative,AL
34,MCC,0.6129381696841567,2,train,Generative,AL
34,Precision,0.7952755905511811,2,train,Generative,AL
34,Recall,0.5872093023255814,2,train,Generative,AL
34,Accuracy,0.8778337531486146,2,train,Generative,AL
35,MCC,0.6129381696841567,2,train,Generative,AL
35,Precision,0.7952755905511811,2,train,Generative,AL
35,Recall,0.5872093023255814,2,train,Generative,AL
35,Accuracy,0.8778337531486146,2,train,Generative,AL
36,MCC,0.6129381696841567,2,train,Generative,AL
36,Precision,0.7952755905511811,2,train,Generative,AL
36,Recall,0.5872093023255814,2,train,Generative,AL
36,Accuracy,0.8778337531486146,2,train,Generative,AL
37,MCC,0.6129381696841567,2,train,Generative,AL
37,Precision,0.7952755905511811,2,train,Generative,AL
37,Recall,0.5872093023255814,2,train,Generative,AL
37,Accuracy,0.8778337531486146,2,train,Generative,AL
38,MCC,0.6129381696841567,2,train,Generative,AL
38,Precision,0.7952755905511811,2,train,Generative,AL
38,Recall,0.5872093023255814,2,train,Generative,AL
38,Accuracy,0.8778337531486146,2,train,Generative,AL
39,MCC,0.6129381696841567,2,train,Generative,AL
39,Precision,0.7952755905511811,2,train,Generative,AL
39,Recall,0.5872093023255814,2,train,Generative,AL
39,Accuracy,0.8778337531486146,2,train,Generative,AL
40,MCC,0.6129381696841567,2,train,Generative,AL
40,Precision,0.7952755905511811,2,train,Generative,AL
40,Recall,0.5872093023255814,2,train,Generative,AL
40,Accuracy,0.8778337531486146,2,train,Generative,AL
41,MCC,0.6129381696841567,2,train,Generative,AL
41,Precision,0.7952755905511811,2,train,Generative,AL
41,Recall,0.5872093023255814,2,train,Generative,AL
41,Accuracy,0.8778337531486146,2,train,Generative,AL
42,MCC,0.6129381696841567,2,train,Generative,AL
42,Precision,0.7952755905511811,2,train,Generative,AL
42,Recall,0.5872093023255814,2,train,Generative,AL
42,Accuracy,0.8778337531486146,2,train,Generative,AL
43,MCC,0.6129381696841567,2,train,Generative,AL
43,Precision,0.7952755905511811,2,train,Generative,AL
43,Recall,0.5872093023255814,2,train,Generative,AL
43,Accuracy,0.8778337531486146,2,train,Generative,AL
44,MCC,0.6129381696841567,2,train,Generative,AL
44,Precision,0.7952755905511811,2,train,Generative,AL
44,Recall,0.5872093023255814,2,train,Generative,AL
44,Accuracy,0.8778337531486146,2,train,Generative,AL
45,MCC,0.6129381696841567,2,train,Generative,AL
45,Precision,0.7952755905511811,2,train,Generative,AL
45,Recall,0.5872093023255814,2,train,Generative,AL
45,Accuracy,0.8778337531486146,2,train,Generative,AL
46,MCC,0.6129381696841567,2,train,Generative,AL
46,Precision,0.7952755905511811,2,train,Generative,AL
46,Recall,0.5872093023255814,2,train,Generative,AL
46,Accuracy,0.8778337531486146,2,train,Generative,AL
47,MCC,0.6129381696841567,2,train,Generative,AL
47,Precision,0.7952755905511811,2,train,Generative,AL
47,Recall,0.5872093023255814,2,train,Generative,AL
47,Accuracy,0.8778337531486146,2,train,Generative,AL
48,MCC,0.6129381696841567,2,train,Generative,AL
48,Precision,0.7952755905511811,2,train,Generative,AL
48,Recall,0.5872093023255814,2,train,Generative,AL
48,Accuracy,0.8778337531486146,2,train,Generative,AL
49,MCC,0.6129381696841567,2,train,Generative,AL
49,Precision,0.7952755905511811,2,train,Generative,AL
49,Recall,0.5872093023255814,2,train,Generative,AL
49,Accuracy,0.8778337531486146,2,train,Generative,AL
50,MCC,0.6129381696841567,2,train,Generative,AL
50,Precision,0.7952755905511811,2,train,Generative,AL
50,Recall,0.5872093023255814,2,train,Generative,AL
50,Accuracy,0.8778337531486146,2,train,Generative,AL
0,MCC,0.25900249271005615,3,train,Generative,AL
0,Precision,0.6326530612244898,3,train,Generative,AL
0,Recall,0.18023255813953487,3,train,Generative,AL
0,Accuracy,0.7997481108312342,3,train,Generative,AL
1,MCC,0.23773923707478614,3,train,Generative,AL
1,Precision,0.8421052631578947,3,train,Generative,AL
1,Recall,0.09302325581395349,3,train,Generative,AL
1,Accuracy,0.7997481108312342,3,train,Generative,AL
2,MCC,0.3525582196075267,3,train,Generative,AL
2,Precision,0.6911764705882353,3,train,Generative,AL
2,Recall,0.27325581395348836,3,train,Generative,AL
2,Accuracy,0.8161209068010076,3,train,Generative,AL
3,MCC,0.5994533352777068,3,train,Generative,AL
3,Precision,0.7346938775510204,3,train,Generative,AL
3,Recall,0.627906976744186,3,train,Generative,AL
3,Accuracy,0.8702770780856424,3,train,Generative,AL
4,MCC,0.5994533352777068,3,train,Generative,AL
4,Precision,0.7346938775510204,3,train,Generative,AL
4,Recall,0.627906976744186,3,train,Generative,AL
4,Accuracy,0.8702770780856424,3,train,Generative,AL
5,MCC,0.6129381696841567,3,train,Generative,AL
5,Precision,0.7952755905511811,3,train,Generative,AL
5,Recall,0.5872093023255814,3,train,Generative,AL
5,Accuracy,0.8778337531486146,3,train,Generative,AL
6,MCC,0.6129381696841567,3,train,Generative,AL
6,Precision,0.7952755905511811,3,train,Generative,AL
6,Recall,0.5872093023255814,3,train,Generative,AL
6,Accuracy,0.8778337531486146,3,train,Generative,AL
7,MCC,0.6129381696841567,3,train,Generative,AL
7,Precision,0.7952755905511811,3,train,Generative,AL
7,Recall,0.5872093023255814,3,train,Generative,AL
7,Accuracy,0.8778337531486146,3,train,Generative,AL
8,MCC,0.6129381696841567,3,train,Generative,AL
8,Precision,0.7952755905511811,3,train,Generative,AL
8,Recall,0.5872093023255814,3,train,Generative,AL
8,Accuracy,0.8778337531486146,3,train,Generative,AL
9,MCC,0.6129381696841567,3,train,Generative,AL
9,Precision,0.7952755905511811,3,train,Generative,AL
9,Recall,0.5872093023255814,3,train,Generative,AL
9,Accuracy,0.8778337531486146,3,train,Generative,AL
10,MCC,0.6129381696841567,3,train,Generative,AL
10,Precision,0.7952755905511811,3,train,Generative,AL
10,Recall,0.5872093023255814,3,train,Generative,AL
10,Accuracy,0.8778337531486146,3,train,Generative,AL
11,MCC,0.6129381696841567,3,train,Generative,AL
11,Precision,0.7952755905511811,3,train,Generative,AL
11,Recall,0.5872093023255814,3,train,Generative,AL
11,Accuracy,0.8778337531486146,3,train,Generative,AL
12,MCC,0.6129381696841567,3,train,Generative,AL
12,Precision,0.7952755905511811,3,train,Generative,AL
12,Recall,0.5872093023255814,3,train,Generative,AL
12,Accuracy,0.8778337531486146,3,train,Generative,AL
13,MCC,0.6129381696841567,3,train,Generative,AL
13,Precision,0.7952755905511811,3,train,Generative,AL
13,Recall,0.5872093023255814,3,train,Generative,AL
13,Accuracy,0.8778337531486146,3,train,Generative,AL
14,MCC,0.6129381696841567,3,train,Generative,AL
14,Precision,0.7952755905511811,3,train,Generative,AL
14,Recall,0.5872093023255814,3,train,Generative,AL
14,Accuracy,0.8778337531486146,3,train,Generative,AL
15,MCC,0.6129381696841567,3,train,Generative,AL
15,Precision,0.7952755905511811,3,train,Generative,AL
15,Recall,0.5872093023255814,3,train,Generative,AL
15,Accuracy,0.8778337531486146,3,train,Generative,AL
16,MCC,0.6129381696841567,3,train,Generative,AL
16,Precision,0.7952755905511811,3,train,Generative,AL
16,Recall,0.5872093023255814,3,train,Generative,AL
16,Accuracy,0.8778337531486146,3,train,Generative,AL
17,MCC,0.6129381696841567,3,train,Generative,AL
17,Precision,0.7952755905511811,3,train,Generative,AL
17,Recall,0.5872093023255814,3,train,Generative,AL
17,Accuracy,0.8778337531486146,3,train,Generative,AL
18,MCC,0.6129381696841567,3,train,Generative,AL
18,Precision,0.7952755905511811,3,train,Generative,AL
18,Recall,0.5872093023255814,3,train,Generative,AL
18,Accuracy,0.8778337531486146,3,train,Generative,AL
19,MCC,0.6129381696841567,3,train,Generative,AL
19,Precision,0.7952755905511811,3,train,Generative,AL
19,Recall,0.5872093023255814,3,train,Generative,AL
19,Accuracy,0.8778337531486146,3,train,Generative,AL
20,MCC,0.6129381696841567,3,train,Generative,AL
20,Precision,0.7952755905511811,3,train,Generative,AL
20,Recall,0.5872093023255814,3,train,Generative,AL
20,Accuracy,0.8778337531486146,3,train,Generative,AL
21,MCC,0.6129381696841567,3,train,Generative,AL
21,Precision,0.7952755905511811,3,train,Generative,AL
21,Recall,0.5872093023255814,3,train,Generative,AL
21,Accuracy,0.8778337531486146,3,train,Generative,AL
22,MCC,0.6129381696841567,3,train,Generative,AL
22,Precision,0.7952755905511811,3,train,Generative,AL
22,Recall,0.5872093023255814,3,train,Generative,AL
22,Accuracy,0.8778337531486146,3,train,Generative,AL
23,MCC,0.6129381696841567,3,train,Generative,AL
23,Precision,0.7952755905511811,3,train,Generative,AL
23,Recall,0.5872093023255814,3,train,Generative,AL
23,Accuracy,0.8778337531486146,3,train,Generative,AL
24,MCC,0.6129381696841567,3,train,Generative,AL
24,Precision,0.7952755905511811,3,train,Generative,AL
24,Recall,0.5872093023255814,3,train,Generative,AL
24,Accuracy,0.8778337531486146,3,train,Generative,AL
25,MCC,0.6129381696841567,3,train,Generative,AL
25,Precision,0.7952755905511811,3,train,Generative,AL
25,Recall,0.5872093023255814,3,train,Generative,AL
25,Accuracy,0.8778337531486146,3,train,Generative,AL
26,MCC,0.6129381696841567,3,train,Generative,AL
26,Precision,0.7952755905511811,3,train,Generative,AL
26,Recall,0.5872093023255814,3,train,Generative,AL
26,Accuracy,0.8778337531486146,3,train,Generative,AL
27,MCC,0.6129381696841567,3,train,Generative,AL
27,Precision,0.7952755905511811,3,train,Generative,AL
27,Recall,0.5872093023255814,3,train,Generative,AL
27,Accuracy,0.8778337531486146,3,train,Generative,AL
28,MCC,0.6129381696841567,3,train,Generative,AL
28,Precision,0.7952755905511811,3,train,Generative,AL
28,Recall,0.5872093023255814,3,train,Generative,AL
28,Accuracy,0.8778337531486146,3,train,Generative,AL
29,MCC,0.6129381696841567,3,train,Generative,AL
29,Precision,0.7952755905511811,3,train,Generative,AL
29,Recall,0.5872093023255814,3,train,Generative,AL
29,Accuracy,0.8778337531486146,3,train,Generative,AL
30,MCC,0.6129381696841567,3,train,Generative,AL
30,Precision,0.7952755905511811,3,train,Generative,AL
30,Recall,0.5872093023255814,3,train,Generative,AL
30,Accuracy,0.8778337531486146,3,train,Generative,AL
31,MCC,0.6129381696841567,3,train,Generative,AL
31,Precision,0.7952755905511811,3,train,Generative,AL
31,Recall,0.5872093023255814,3,train,Generative,AL
31,Accuracy,0.8778337531486146,3,train,Generative,AL
32,MCC,0.6129381696841567,3,train,Generative,AL
32,Precision,0.7952755905511811,3,train,Generative,AL
32,Recall,0.5872093023255814,3,train,Generative,AL
32,Accuracy,0.8778337531486146,3,train,Generative,AL
33,MCC,0.6129381696841567,3,train,Generative,AL
33,Precision,0.7952755905511811,3,train,Generative,AL
33,Recall,0.5872093023255814,3,train,Generative,AL
33,Accuracy,0.8778337531486146,3,train,Generative,AL
34,MCC,0.5494141341426007,3,train,Generative,AL
34,Precision,0.7870370370370371,3,train,Generative,AL
34,Recall,0.4941860465116279,3,train,Generative,AL
34,Accuracy,0.8614609571788413,3,train,Generative,AL
35,MCC,0.5494141341426007,3,train,Generative,AL
35,Precision,0.7870370370370371,3,train,Generative,AL
35,Recall,0.4941860465116279,3,train,Generative,AL
35,Accuracy,0.8614609571788413,3,train,Generative,AL
36,MCC,0.5494141341426007,3,train,Generative,AL
36,Precision,0.7870370370370371,3,train,Generative,AL
36,Recall,0.4941860465116279,3,train,Generative,AL
36,Accuracy,0.8614609571788413,3,train,Generative,AL
37,MCC,0.5494141341426007,3,train,Generative,AL
37,Precision,0.7870370370370371,3,train,Generative,AL
37,Recall,0.4941860465116279,3,train,Generative,AL
37,Accuracy,0.8614609571788413,3,train,Generative,AL
38,MCC,0.5494141341426007,3,train,Generative,AL
38,Precision,0.7870370370370371,3,train,Generative,AL
38,Recall,0.4941860465116279,3,train,Generative,AL
38,Accuracy,0.8614609571788413,3,train,Generative,AL
39,MCC,0.5494141341426007,3,train,Generative,AL
39,Precision,0.7870370370370371,3,train,Generative,AL
39,Recall,0.4941860465116279,3,train,Generative,AL
39,Accuracy,0.8614609571788413,3,train,Generative,AL
40,MCC,0.5494141341426007,3,train,Generative,AL
40,Precision,0.7870370370370371,3,train,Generative,AL
40,Recall,0.4941860465116279,3,train,Generative,AL
40,Accuracy,0.8614609571788413,3,train,Generative,AL
41,MCC,0.5494141341426007,3,train,Generative,AL
41,Precision,0.7870370370370371,3,train,Generative,AL
41,Recall,0.4941860465116279,3,train,Generative,AL
41,Accuracy,0.8614609571788413,3,train,Generative,AL
42,MCC,0.5494141341426007,3,train,Generative,AL
42,Precision,0.7870370370370371,3,train,Generative,AL
42,Recall,0.4941860465116279,3,train,Generative,AL
42,Accuracy,0.8614609571788413,3,train,Generative,AL
43,MCC,0.5494141341426007,3,train,Generative,AL
43,Precision,0.7870370370370371,3,train,Generative,AL
43,Recall,0.4941860465116279,3,train,Generative,AL
43,Accuracy,0.8614609571788413,3,train,Generative,AL
44,MCC,0.5494141341426007,3,train,Generative,AL
44,Precision,0.7870370370370371,3,train,Generative,AL
44,Recall,0.4941860465116279,3,train,Generative,AL
44,Accuracy,0.8614609571788413,3,train,Generative,AL
45,MCC,0.5494141341426007,3,train,Generative,AL
45,Precision,0.7870370370370371,3,train,Generative,AL
45,Recall,0.4941860465116279,3,train,Generative,AL
45,Accuracy,0.8614609571788413,3,train,Generative,AL
46,MCC,0.5494141341426007,3,train,Generative,AL
46,Precision,0.7870370370370371,3,train,Generative,AL
46,Recall,0.4941860465116279,3,train,Generative,AL
46,Accuracy,0.8614609571788413,3,train,Generative,AL
47,MCC,0.5494141341426007,3,train,Generative,AL
47,Precision,0.7870370370370371,3,train,Generative,AL
47,Recall,0.4941860465116279,3,train,Generative,AL
47,Accuracy,0.8614609571788413,3,train,Generative,AL
48,MCC,0.5494141341426007,3,train,Generative,AL
48,Precision,0.7870370370370371,3,train,Generative,AL
48,Recall,0.4941860465116279,3,train,Generative,AL
48,Accuracy,0.8614609571788413,3,train,Generative,AL
49,MCC,0.5494141341426007,3,train,Generative,AL
49,Precision,0.7870370370370371,3,train,Generative,AL
49,Recall,0.4941860465116279,3,train,Generative,AL
49,Accuracy,0.8614609571788413,3,train,Generative,AL
50,MCC,0.5494141341426007,3,train,Generative,AL
50,Precision,0.7870370370370371,3,train,Generative,AL
50,Recall,0.4941860465116279,3,train,Generative,AL
50,Accuracy,0.8614609571788413,3,train,Generative,AL
0,MCC,0.07853203284584738,0,test,Generative,AL
0,Precision,0.2708333333333333,0,test,Generative,AL
0,Recall,0.325,0,test,Generative,AL
0,Accuracy,0.6648648648648648,0,test,Generative,AL
1,MCC,-0.031700419821133134,0,test,Generative,AL
1,Precision,0.16666666666666666,0,test,Generative,AL
1,Recall,0.05,0,test,Generative,AL
1,Accuracy,0.7405405405405405,0,test,Generative,AL
2,MCC,-0.031700419821133134,0,test,Generative,AL
2,Precision,0.16666666666666666,0,test,Generative,AL
2,Recall,0.05,0,test,Generative,AL
2,Accuracy,0.7405405405405405,0,test,Generative,AL
3,MCC,0.06124604139213322,0,test,Generative,AL
3,Precision,0.28,0,test,Generative,AL
3,Recall,0.175,0,test,Generative,AL
3,Accuracy,0.7243243243243244,0,test,Generative,AL
4,MCC,0.5432283210815232,0,test,Generative,AL
4,Precision,0.7692307692307693,0,test,Generative,AL
4,Recall,0.5,0,test,Generative,AL
4,Accuracy,0.8594594594594595,0,test,Generative,AL
5,MCC,0.4376726766722981,0,test,Generative,AL
5,Precision,0.6428571428571429,0,test,Generative,AL
5,Recall,0.45,0,test,Generative,AL
5,Accuracy,0.827027027027027,0,test,Generative,AL
6,MCC,0.5777786371503536,0,test,Generative,AL
6,Precision,0.8636363636363636,0,test,Generative,AL
6,Recall,0.475,0,test,Generative,AL
6,Accuracy,0.8702702702702703,0,test,Generative,AL
7,MCC,0.5777786371503536,0,test,Generative,AL
7,Precision,0.8636363636363636,0,test,Generative,AL
7,Recall,0.475,0,test,Generative,AL
7,Accuracy,0.8702702702702703,0,test,Generative,AL
8,MCC,0.5777786371503536,0,test,Generative,AL
8,Precision,0.8636363636363636,0,test,Generative,AL
8,Recall,0.475,0,test,Generative,AL
8,Accuracy,0.8702702702702703,0,test,Generative,AL
9,MCC,0.5777786371503536,0,test,Generative,AL
9,Precision,0.8636363636363636,0,test,Generative,AL
9,Recall,0.475,0,test,Generative,AL
9,Accuracy,0.8702702702702703,0,test,Generative,AL
10,MCC,0.5777786371503536,0,test,Generative,AL
10,Precision,0.8636363636363636,0,test,Generative,AL
10,Recall,0.475,0,test,Generative,AL
10,Accuracy,0.8702702702702703,0,test,Generative,AL
11,MCC,0.5777786371503536,0,test,Generative,AL
11,Precision,0.8636363636363636,0,test,Generative,AL
11,Recall,0.475,0,test,Generative,AL
11,Accuracy,0.8702702702702703,0,test,Generative,AL
12,MCC,0.5777786371503536,0,test,Generative,AL
12,Precision,0.8636363636363636,0,test,Generative,AL
12,Recall,0.475,0,test,Generative,AL
12,Accuracy,0.8702702702702703,0,test,Generative,AL
13,MCC,0.5777786371503536,0,test,Generative,AL
13,Precision,0.8636363636363636,0,test,Generative,AL
13,Recall,0.475,0,test,Generative,AL
13,Accuracy,0.8702702702702703,0,test,Generative,AL
14,MCC,0.5777786371503536,0,test,Generative,AL
14,Precision,0.8636363636363636,0,test,Generative,AL
14,Recall,0.475,0,test,Generative,AL
14,Accuracy,0.8702702702702703,0,test,Generative,AL
15,MCC,0.5777786371503536,0,test,Generative,AL
15,Precision,0.8636363636363636,0,test,Generative,AL
15,Recall,0.475,0,test,Generative,AL
15,Accuracy,0.8702702702702703,0,test,Generative,AL
16,MCC,0.5777786371503536,0,test,Generative,AL
16,Precision,0.8636363636363636,0,test,Generative,AL
16,Recall,0.475,0,test,Generative,AL
16,Accuracy,0.8702702702702703,0,test,Generative,AL
