Active Learning Iteration,Metric,Value,Run,Set
30,MCC,0.5680907188553058,1,test
30,Precision,0.7586206896551724,1,test
30,Recall,0.55,1,test
30,Accuracy,0.8648648648648649,1,test
0,MCC,0.05043229090875952,2,test
0,Precision,0.2727272727272727,2,test
0,Recall,0.15,2,test
0,Accuracy,0.7297297297297297,2,test
1,MCC,-0.011701146768577735,2,test
1,Precision,0.2,2,test
1,Recall,0.075,2,test
1,Accuracy,0.7351351351351352,2,test
2,Recall,0.0,2,test
2,Accuracy,0.7837837837837838,2,test
3,MCC,0.4376726766722981,2,test
3,Precision,0.6428571428571429,2,test
3,Recall,0.45,2,test
3,Accuracy,0.827027027027027,2,test
4,MCC,0.5582802556688995,2,test
4,Precision,0.71875,2,test
4,Recall,0.575,2,test
4,Accuracy,0.8594594594594595,2,test
5,MCC,0.5582802556688995,2,test
5,Precision,0.71875,2,test
5,Recall,0.575,2,test
5,Accuracy,0.8594594594594595,2,test
6,MCC,0.5582802556688995,2,test
6,Precision,0.71875,2,test
6,Recall,0.575,2,test
6,Accuracy,0.8594594594594595,2,test
7,MCC,0.5582802556688995,2,test
7,Precision,0.71875,2,test
7,Recall,0.575,2,test
7,Accuracy,0.8594594594594595,2,test
8,MCC,0.5582802556688995,2,test
8,Precision,0.71875,2,test
8,Recall,0.575,2,test
8,Accuracy,0.8594594594594595,2,test
9,MCC,0.1653956029290736,2,test
9,Precision,0.4375,2,test
9,Recall,0.175,2,test
9,Accuracy,0.772972972972973,2,test
10,MCC,0.1653956029290736,2,test
10,Precision,0.4375,2,test
10,Recall,0.175,2,test
10,Accuracy,0.772972972972973,2,test
11,MCC,0.1653956029290736,2,test
11,Precision,0.4375,2,test
11,Recall,0.175,2,test
11,Accuracy,0.772972972972973,2,test
12,MCC,0.1653956029290736,2,test
12,Precision,0.4375,2,test
12,Recall,0.175,2,test
12,Accuracy,0.772972972972973,2,test
13,MCC,0.1653956029290736,2,test
13,Precision,0.4375,2,test
13,Recall,0.175,2,test
13,Accuracy,0.772972972972973,2,test
14,MCC,0.1653956029290736,2,test
14,Precision,0.4375,2,test
14,Recall,0.175,2,test
14,Accuracy,0.772972972972973,2,test
15,MCC,0.1653956029290736,2,test
15,Precision,0.4375,2,test
15,Recall,0.175,2,test
15,Accuracy,0.772972972972973,2,test
16,MCC,0.1653956029290736,2,test
16,Precision,0.4375,2,test
16,Recall,0.175,2,test
16,Accuracy,0.772972972972973,2,test
17,MCC,0.1653956029290736,2,test
17,Precision,0.4375,2,test
17,Recall,0.175,2,test
17,Accuracy,0.772972972972973,2,test
18,MCC,0.1653956029290736,2,test
18,Precision,0.4375,2,test
18,Recall,0.175,2,test
18,Accuracy,0.772972972972973,2,test
19,MCC,0.1653956029290736,2,test
19,Precision,0.4375,2,test
19,Recall,0.175,2,test
19,Accuracy,0.772972972972973,2,test
20,MCC,0.1653956029290736,2,test
20,Precision,0.4375,2,test
20,Recall,0.175,2,test
20,Accuracy,0.772972972972973,2,test
21,MCC,0.1653956029290736,2,test
21,Precision,0.4375,2,test
21,Recall,0.175,2,test
21,Accuracy,0.772972972972973,2,test
22,MCC,0.1653956029290736,2,test
22,Precision,0.4375,2,test
22,Recall,0.175,2,test
22,Accuracy,0.772972972972973,2,test
23,MCC,0.1653956029290736,2,test
23,Precision,0.4375,2,test
23,Recall,0.175,2,test
23,Accuracy,0.772972972972973,2,test
24,MCC,0.1653956029290736,2,test
24,Precision,0.4375,2,test
24,Recall,0.175,2,test
24,Accuracy,0.772972972972973,2,test
25,MCC,0.1653956029290736,2,test
25,Precision,0.4375,2,test
25,Recall,0.175,2,test
25,Accuracy,0.772972972972973,2,test
26,MCC,0.1653956029290736,2,test
26,Precision,0.4375,2,test
26,Recall,0.175,2,test
26,Accuracy,0.772972972972973,2,test
27,MCC,0.1653956029290736,2,test
27,Precision,0.4375,2,test
27,Recall,0.175,2,test
27,Accuracy,0.772972972972973,2,test
28,MCC,0.1653956029290736,2,test
28,Precision,0.4375,2,test
28,Recall,0.175,2,test
28,Accuracy,0.772972972972973,2,test
29,MCC,0.1653956029290736,2,test
29,Precision,0.4375,2,test
29,Recall,0.175,2,test
29,Accuracy,0.772972972972973,2,test
30,MCC,0.1653956029290736,2,test
30,Precision,0.4375,2,test
30,Recall,0.175,2,test
30,Accuracy,0.772972972972973,2,test
0,MCC,0.019215584685284445,3,test
0,Precision,0.22807017543859648,3,test
0,Recall,0.325,3,test
0,Accuracy,0.6162162162162163,3,test
1,MCC,-0.031700419821133134,3,test
1,Precision,0.16666666666666666,3,test
1,Recall,0.05,3,test
1,Accuracy,0.7405405405405405,3,test
2,MCC,-0.031700419821133134,3,test
2,Precision,0.16666666666666666,3,test
2,Recall,0.05,3,test
2,Accuracy,0.7405405405405405,3,test
3,MCC,0.06124604139213322,3,test
3,Precision,0.28,3,test
3,Recall,0.175,3,test
3,Accuracy,0.7243243243243244,3,test
4,MCC,0.10672001949763855,3,test
4,Precision,0.4,3,test
4,Recall,0.1,3,test
4,Accuracy,0.772972972972973,3,test
5,MCC,0.4376726766722981,3,test
5,Precision,0.6428571428571429,3,test
5,Recall,0.45,3,test
5,Accuracy,0.827027027027027,3,test
6,MCC,0.5777786371503536,3,test
6,Precision,0.8636363636363636,3,test
6,Recall,0.475,3,test
6,Accuracy,0.8702702702702703,3,test
7,MCC,0.6008807375595612,3,test
7,Precision,0.9473684210526315,3,test
7,Recall,0.45,3,test
7,Accuracy,0.8756756756756757,3,test
8,MCC,0.6008807375595612,3,test
8,Precision,0.9473684210526315,3,test
8,Recall,0.45,3,test
8,Accuracy,0.8756756756756757,3,test
9,MCC,0.6008807375595612,3,test
9,Precision,0.9473684210526315,3,test
9,Recall,0.45,3,test
9,Accuracy,0.8756756756756757,3,test
10,MCC,0.6008807375595612,3,test
10,Precision,0.9473684210526315,3,test
10,Recall,0.45,3,test
10,Accuracy,0.8756756756756757,3,test
11,MCC,0.6008807375595612,3,test
11,Precision,0.9473684210526315,3,test
11,Recall,0.45,3,test
11,Accuracy,0.8756756756756757,3,test
12,MCC,0.6008807375595612,3,test
12,Precision,0.9473684210526315,3,test
12,Recall,0.45,3,test
12,Accuracy,0.8756756756756757,3,test
13,MCC,0.6008807375595612,3,test
13,Precision,0.9473684210526315,3,test
13,Recall,0.45,3,test
13,Accuracy,0.8756756756756757,3,test
14,MCC,0.6008807375595612,3,test
14,Precision,0.9473684210526315,3,test
14,Recall,0.45,3,test
14,Accuracy,0.8756756756756757,3,test
15,MCC,0.6008807375595612,3,test
15,Precision,0.9473684210526315,3,test
15,Recall,0.45,3,test
15,Accuracy,0.8756756756756757,3,test
16,MCC,0.6008807375595612,3,test
16,Precision,0.9473684210526315,3,test
16,Recall,0.45,3,test
16,Accuracy,0.8756756756756757,3,test
17,MCC,0.6008807375595612,3,test
17,Precision,0.9473684210526315,3,test
17,Recall,0.45,3,test
17,Accuracy,0.8756756756756757,3,test
18,MCC,0.6008807375595612,3,test
18,Precision,0.9473684210526315,3,test
18,Recall,0.45,3,test
18,Accuracy,0.8756756756756757,3,test
19,MCC,0.6008807375595612,3,test
19,Precision,0.9473684210526315,3,test
19,Recall,0.45,3,test
19,Accuracy,0.8756756756756757,3,test
20,MCC,0.6008807375595612,3,test
20,Precision,0.9473684210526315,3,test
20,Recall,0.45,3,test
20,Accuracy,0.8756756756756757,3,test
21,MCC,0.6008807375595612,3,test
21,Precision,0.9473684210526315,3,test
21,Recall,0.45,3,test
21,Accuracy,0.8756756756756757,3,test
22,MCC,0.03652607768972369,3,test
22,Precision,0.3333333333333333,3,test
22,Recall,0.025,3,test
22,Accuracy,0.7783783783783784,3,test
23,MCC,0.03652607768972369,3,test
23,Precision,0.3333333333333333,3,test
23,Recall,0.025,3,test
23,Accuracy,0.7783783783783784,3,test
24,MCC,0.10672001949763855,3,test
24,Precision,0.4,3,test
24,Recall,0.1,3,test
24,Accuracy,0.772972972972973,3,test
25,MCC,0.0388761805805281,3,test
25,Precision,0.24444444444444444,3,test
25,Recall,0.275,3,test
25,Accuracy,0.6594594594594595,3,test
26,MCC,0.0388761805805281,3,test
26,Precision,0.24444444444444444,3,test
26,Recall,0.275,3,test
26,Accuracy,0.6594594594594595,3,test
27,MCC,0.0388761805805281,3,test
27,Precision,0.24444444444444444,3,test
27,Recall,0.275,3,test
27,Accuracy,0.6594594594594595,3,test
28,MCC,0.4376726766722981,3,test
28,Precision,0.6428571428571429,3,test
28,Recall,0.45,3,test
28,Accuracy,0.827027027027027,3,test
29,MCC,0.0388761805805281,3,test
29,Precision,0.24444444444444444,3,test
29,Recall,0.275,3,test
29,Accuracy,0.6594594594594595,3,test
30,MCC,0.4323407751520036,3,test
30,Precision,0.6129032258064516,3,test
30,Recall,0.475,3,test
30,Accuracy,0.8216216216216217,3,test
0,MCC,0.07853203284584738,4,test
0,Precision,0.2708333333333333,4,test
0,Recall,0.325,4,test
0,Accuracy,0.6648648648648648,4,test
1,MCC,-0.031700419821133134,4,test
1,Precision,0.16666666666666666,4,test
1,Recall,0.05,4,test
1,Accuracy,0.7405405405405405,4,test
2,MCC,-0.031700419821133134,4,test
2,Precision,0.16666666666666666,4,test
2,Recall,0.05,4,test
2,Accuracy,0.7405405405405405,4,test
3,MCC,-0.031700419821133134,4,test
3,Precision,0.16666666666666666,4,test
3,Recall,0.05,4,test
3,Accuracy,0.7405405405405405,4,test
4,MCC,0.5777786371503536,4,test
4,Precision,0.8636363636363636,4,test
4,Recall,0.475,4,test
4,Accuracy,0.8702702702702703,4,test
5,MCC,0.5777786371503536,4,test
5,Precision,0.8636363636363636,4,test
5,Recall,0.475,4,test
5,Accuracy,0.8702702702702703,4,test
6,MCC,0.6008807375595612,4,test
6,Precision,0.9473684210526315,4,test
6,Recall,0.45,4,test
6,Accuracy,0.8756756756756757,4,test
7,MCC,0.4376726766722981,4,test
7,Precision,0.6428571428571429,4,test
7,Recall,0.45,4,test
7,Accuracy,0.827027027027027,4,test
8,MCC,0.4376726766722981,4,test
8,Precision,0.6428571428571429,4,test
8,Recall,0.45,4,test
8,Accuracy,0.827027027027027,4,test
9,MCC,0.4376726766722981,4,test
9,Precision,0.6428571428571429,4,test
9,Recall,0.45,4,test
9,Accuracy,0.827027027027027,4,test
10,MCC,0.4376726766722981,4,test
10,Precision,0.6428571428571429,4,test
10,Recall,0.45,4,test
10,Accuracy,0.827027027027027,4,test
11,MCC,0.6008807375595612,4,test
11,Precision,0.9473684210526315,4,test
11,Recall,0.45,4,test
11,Accuracy,0.8756756756756757,4,test
12,MCC,0.6008807375595612,4,test
12,Precision,0.9473684210526315,4,test
12,Recall,0.45,4,test
12,Accuracy,0.8756756756756757,4,test
13,MCC,0.6008807375595612,4,test
13,Precision,0.9473684210526315,4,test
13,Recall,0.45,4,test
13,Accuracy,0.8756756756756757,4,test
14,MCC,0.6008807375595612,4,test
14,Precision,0.9473684210526315,4,test
14,Recall,0.45,4,test
14,Accuracy,0.8756756756756757,4,test
15,MCC,0.6008807375595612,4,test
15,Precision,0.9473684210526315,4,test
15,Recall,0.45,4,test
15,Accuracy,0.8756756756756757,4,test
16,MCC,0.6008807375595612,4,test
16,Precision,0.9473684210526315,4,test
16,Recall,0.45,4,test
16,Accuracy,0.8756756756756757,4,test
17,MCC,0.6008807375595612,4,test
17,Precision,0.9473684210526315,4,test
17,Recall,0.45,4,test
17,Accuracy,0.8756756756756757,4,test
18,MCC,0.6008807375595612,4,test
18,Precision,0.9473684210526315,4,test
18,Recall,0.45,4,test
18,Accuracy,0.8756756756756757,4,test
19,MCC,0.6008807375595612,4,test
19,Precision,0.9473684210526315,4,test
19,Recall,0.45,4,test
19,Accuracy,0.8756756756756757,4,test
20,MCC,0.6008807375595612,4,test
20,Precision,0.9473684210526315,4,test
20,Recall,0.45,4,test
20,Accuracy,0.8756756756756757,4,test
21,MCC,0.6008807375595612,4,test
21,Precision,0.9473684210526315,4,test
21,Recall,0.45,4,test
21,Accuracy,0.8756756756756757,4,test
22,MCC,0.5858287004510699,4,test
22,Precision,1.0,4,test
22,Recall,0.4,4,test
22,Accuracy,0.8702702702702703,4,test
23,MCC,0.6008807375595612,4,test
23,Precision,0.9473684210526315,4,test
23,Recall,0.45,4,test
23,Accuracy,0.8756756756756757,4,test
24,MCC,0.6008807375595612,4,test
24,Precision,0.9473684210526315,4,test
24,Recall,0.45,4,test
24,Accuracy,0.8756756756756757,4,test
25,MCC,0.6008807375595612,4,test
25,Precision,0.9473684210526315,4,test
25,Recall,0.45,4,test
25,Accuracy,0.8756756756756757,4,test
26,MCC,0.6008807375595612,4,test
26,Precision,0.9473684210526315,4,test
26,Recall,0.45,4,test
26,Accuracy,0.8756756756756757,4,test
27,MCC,0.5680907188553058,4,test
27,Precision,0.7586206896551724,4,test
27,Recall,0.55,4,test
27,Accuracy,0.8648648648648649,4,test
28,MCC,0.5680907188553058,4,test
28,Precision,0.7586206896551724,4,test
28,Recall,0.55,4,test
28,Accuracy,0.8648648648648649,4,test
29,MCC,0.5680907188553058,4,test
29,Precision,0.7586206896551724,4,test
29,Recall,0.55,4,test
29,Accuracy,0.8648648648648649,4,test
30,MCC,0.5680907188553058,4,test
30,Precision,0.7586206896551724,4,test
30,Recall,0.55,4,test
30,Accuracy,0.8648648648648649,4,test
0,MCC,0.16383327591926902,5,test
0,Precision,0.46153846153846156,5,test
0,Recall,0.15,5,test
0,Accuracy,0.7783783783783784,5,test
1,MCC,0.4323407751520036,5,test
1,Precision,0.6129032258064516,5,test
1,Recall,0.475,5,test
1,Accuracy,0.8216216216216217,5,test
2,MCC,0.4323407751520036,5,test
2,Precision,0.6129032258064516,5,test
2,Recall,0.475,5,test
2,Accuracy,0.8216216216216217,5,test
3,MCC,0.5576266766846512,5,test
3,Precision,0.8947368421052632,5,test
3,Recall,0.425,5,test
3,Accuracy,0.8648648648648649,5,test
4,MCC,-0.011701146768577735,5,test
4,Precision,0.2,5,test
4,Recall,0.075,5,test
4,Accuracy,0.7351351351351352,5,test
5,MCC,0.014200477428076832,5,test
5,Precision,0.2222222222222222,5,test
5,Recall,0.5,5,test
5,Accuracy,0.5135135135135135,5,test
6,MCC,0.014200477428076832,5,test
6,Precision,0.2222222222222222,5,test
6,Recall,0.5,5,test
6,Accuracy,0.5135135135135135,5,test
7,MCC,-0.011701146768577735,5,test
7,Precision,0.2,5,test
7,Recall,0.075,5,test
7,Accuracy,0.7351351351351352,5,test
8,MCC,-0.011701146768577735,5,test
8,Precision,0.2,5,test
8,Recall,0.075,5,test
8,Accuracy,0.7351351351351352,5,test
9,MCC,-0.011701146768577735,5,test
9,Precision,0.2,5,test
9,Recall,0.075,5,test
9,Accuracy,0.7351351351351352,5,test
10,MCC,-0.011701146768577735,5,test
10,Precision,0.2,5,test
10,Recall,0.075,5,test
10,Accuracy,0.7351351351351352,5,test
11,MCC,0.12621018877692755,5,test
11,Precision,0.5,5,test
11,Recall,0.075,5,test
11,Accuracy,0.7837837837837838,5,test
12,MCC,0.12621018877692755,5,test
12,Precision,0.5,5,test
12,Recall,0.075,5,test
12,Accuracy,0.7837837837837838,5,test
13,MCC,0.12621018877692755,5,test
13,Precision,0.5,5,test
13,Recall,0.075,5,test
13,Accuracy,0.7837837837837838,5,test
14,MCC,0.5777786371503536,5,test
14,Precision,0.8636363636363636,5,test
14,Recall,0.475,5,test
14,Accuracy,0.8702702702702703,5,test
15,MCC,0.5582802556688995,5,test
15,Precision,0.71875,5,test
15,Recall,0.575,5,test
15,Accuracy,0.8594594594594595,5,test
16,MCC,0.5582802556688995,5,test
16,Precision,0.71875,5,test
16,Recall,0.575,5,test
16,Accuracy,0.8594594594594595,5,test
17,MCC,0.5582802556688995,5,test
17,Precision,0.71875,5,test
17,Recall,0.575,5,test
17,Accuracy,0.8594594594594595,5,test
18,MCC,0.5582802556688995,5,test
18,Precision,0.71875,5,test
18,Recall,0.575,5,test
18,Accuracy,0.8594594594594595,5,test
19,MCC,0.5582802556688995,5,test
19,Precision,0.71875,5,test
19,Recall,0.575,5,test
19,Accuracy,0.8594594594594595,5,test
20,MCC,0.5582802556688995,5,test
20,Precision,0.71875,5,test
20,Recall,0.575,5,test
20,Accuracy,0.8594594594594595,5,test
21,MCC,0.5582802556688995,5,test
21,Precision,0.71875,5,test
21,Recall,0.575,5,test
21,Accuracy,0.8594594594594595,5,test
22,MCC,0.5582802556688995,5,test
22,Precision,0.71875,5,test
22,Recall,0.575,5,test
22,Accuracy,0.8594594594594595,5,test
23,MCC,0.5582802556688995,5,test
23,Precision,0.71875,5,test
23,Recall,0.575,5,test
23,Accuracy,0.8594594594594595,5,test
24,MCC,0.1653956029290736,5,test
24,Precision,0.4375,5,test
24,Recall,0.175,5,test
24,Accuracy,0.772972972972973,5,test
25,MCC,0.1653956029290736,5,test
25,Precision,0.4375,5,test
25,Recall,0.175,5,test
25,Accuracy,0.772972972972973,5,test
26,MCC,0.1653956029290736,5,test
26,Precision,0.4375,5,test
26,Recall,0.175,5,test
26,Accuracy,0.772972972972973,5,test
27,MCC,0.03652607768972369,5,test
27,Precision,0.3333333333333333,5,test
27,Recall,0.025,5,test
27,Accuracy,0.7783783783783784,5,test
28,MCC,0.03652607768972369,5,test
28,Precision,0.3333333333333333,5,test
28,Recall,0.025,5,test
28,Accuracy,0.7783783783783784,5,test
29,MCC,0.03652607768972369,5,test
29,Precision,0.3333333333333333,5,test
29,Recall,0.025,5,test
29,Accuracy,0.7783783783783784,5,test
30,MCC,0.03652607768972369,5,test
30,Precision,0.3333333333333333,5,test
30,Recall,0.025,5,test
30,Accuracy,0.7783783783783784,5,test
0,MCC,0.05043229090875952,6,test
0,Precision,0.2727272727272727,6,test
0,Recall,0.15,6,test
0,Accuracy,0.7297297297297297,6,test
1,MCC,-0.031700419821133134,6,test
1,Precision,0.16666666666666666,6,test
1,Recall,0.05,6,test
1,Accuracy,0.7405405405405405,6,test
2,MCC,0.019215584685284445,6,test
2,Precision,0.22807017543859648,6,test
2,Recall,0.325,6,test
2,Accuracy,0.6162162162162163,6,test
3,MCC,0.5582802556688995,6,test
3,Precision,0.71875,6,test
3,Recall,0.575,6,test
3,Accuracy,0.8594594594594595,6,test
4,MCC,0.5582802556688995,6,test
4,Precision,0.71875,6,test
4,Recall,0.575,6,test
4,Accuracy,0.8594594594594595,6,test
5,MCC,0.5582802556688995,6,test
5,Precision,0.71875,6,test
5,Recall,0.575,6,test
5,Accuracy,0.8594594594594595,6,test
6,MCC,0.5582802556688995,6,test
6,Precision,0.71875,6,test
6,Recall,0.575,6,test
6,Accuracy,0.8594594594594595,6,test
7,MCC,0.5582802556688995,6,test
7,Precision,0.71875,6,test
7,Recall,0.575,6,test
7,Accuracy,0.8594594594594595,6,test
8,MCC,0.5582802556688995,6,test
8,Precision,0.71875,6,test
8,Recall,0.575,6,test
8,Accuracy,0.8594594594594595,6,test
9,MCC,0.5582802556688995,6,test
9,Precision,0.71875,6,test
9,Recall,0.575,6,test
9,Accuracy,0.8594594594594595,6,test
10,MCC,0.5582802556688995,6,test
10,Precision,0.71875,6,test
10,Recall,0.575,6,test
10,Accuracy,0.8594594594594595,6,test
11,MCC,0.5582802556688995,6,test
11,Precision,0.71875,6,test
11,Recall,0.575,6,test
11,Accuracy,0.8594594594594595,6,test
12,MCC,0.5582802556688995,6,test
12,Precision,0.71875,6,test
12,Recall,0.575,6,test
12,Accuracy,0.8594594594594595,6,test
13,MCC,0.5582802556688995,6,test
13,Precision,0.71875,6,test
13,Recall,0.575,6,test
13,Accuracy,0.8594594594594595,6,test
14,MCC,0.5582802556688995,6,test
14,Precision,0.71875,6,test
14,Recall,0.575,6,test
14,Accuracy,0.8594594594594595,6,test
15,MCC,0.5582802556688995,6,test
15,Precision,0.71875,6,test
15,Recall,0.575,6,test
15,Accuracy,0.8594594594594595,6,test
16,MCC,0.5582802556688995,6,test
16,Precision,0.71875,6,test
16,Recall,0.575,6,test
16,Accuracy,0.8594594594594595,6,test
17,MCC,0.5582802556688995,6,test
17,Precision,0.71875,6,test
17,Recall,0.575,6,test
17,Accuracy,0.8594594594594595,6,test
18,MCC,0.5582802556688995,6,test
18,Precision,0.71875,6,test
18,Recall,0.575,6,test
18,Accuracy,0.8594594594594595,6,test
19,MCC,0.5582802556688995,6,test
19,Precision,0.71875,6,test
19,Recall,0.575,6,test
19,Accuracy,0.8594594594594595,6,test
20,MCC,0.5582802556688995,6,test
20,Precision,0.71875,6,test
20,Recall,0.575,6,test
20,Accuracy,0.8594594594594595,6,test
21,MCC,0.5582802556688995,6,test
21,Precision,0.71875,6,test
21,Recall,0.575,6,test
21,Accuracy,0.8594594594594595,6,test
22,MCC,0.5582802556688995,6,test
22,Precision,0.71875,6,test
22,Recall,0.575,6,test
22,Accuracy,0.8594594594594595,6,test
23,MCC,0.5582802556688995,6,test
23,Precision,0.71875,6,test
23,Recall,0.575,6,test
23,Accuracy,0.8594594594594595,6,test
24,MCC,0.5582802556688995,6,test
24,Precision,0.71875,6,test
24,Recall,0.575,6,test
24,Accuracy,0.8594594594594595,6,test
25,MCC,0.5582802556688995,6,test
25,Precision,0.71875,6,test
25,Recall,0.575,6,test
25,Accuracy,0.8594594594594595,6,test
26,MCC,0.5582802556688995,6,test
26,Precision,0.71875,6,test
26,Recall,0.575,6,test
26,Accuracy,0.8594594594594595,6,test
27,MCC,0.5582802556688995,6,test
27,Precision,0.71875,6,test
27,Recall,0.575,6,test
27,Accuracy,0.8594594594594595,6,test
28,MCC,0.5582802556688995,6,test
28,Precision,0.71875,6,test
28,Recall,0.575,6,test
28,Accuracy,0.8594594594594595,6,test
29,MCC,0.5582802556688995,6,test
29,Precision,0.71875,6,test
29,Recall,0.575,6,test
29,Accuracy,0.8594594594594595,6,test
30,MCC,0.5582802556688995,6,test
30,Precision,0.71875,6,test
30,Recall,0.575,6,test
30,Accuracy,0.8594594594594595,6,test
0,MCC,0.16383327591926902,7,test
0,Precision,0.46153846153846156,7,test
0,Recall,0.15,7,test
0,Accuracy,0.7783783783783784,7,test
1,MCC,-0.031700419821133134,7,test
1,Precision,0.16666666666666666,7,test
1,Recall,0.05,7,test
1,Accuracy,0.7405405405405405,7,test
2,MCC,0.03652607768972369,7,test
2,Precision,0.3333333333333333,7,test
2,Recall,0.025,7,test
2,Accuracy,0.7783783783783784,7,test
3,MCC,0.06124604139213322,7,test
3,Precision,0.28,7,test
3,Recall,0.175,7,test
3,Accuracy,0.7243243243243244,7,test
4,MCC,-0.007027413827761169,7,test
4,Precision,0.21052631578947367,7,test
4,Recall,0.2,7,test
4,Accuracy,0.6648648648648648,7,test
5,MCC,0.06124604139213322,7,test
5,Precision,0.28,7,test
5,Recall,0.175,7,test
5,Accuracy,0.7243243243243244,7,test
6,MCC,-0.007027413827761169,7,test
6,Precision,0.21052631578947367,7,test
6,Recall,0.2,7,test
6,Accuracy,0.6648648648648648,7,test
7,MCC,0.06124604139213322,7,test
7,Precision,0.28,7,test
7,Recall,0.175,7,test
7,Accuracy,0.7243243243243244,7,test
8,MCC,-0.007027413827761169,7,test
8,Precision,0.21052631578947367,7,test
8,Recall,0.2,7,test
8,Accuracy,0.6648648648648648,7,test
9,MCC,0.06124604139213322,7,test
9,Precision,0.28,7,test
9,Recall,0.175,7,test
9,Accuracy,0.7243243243243244,7,test
10,MCC,0.03652607768972369,7,test
10,Precision,0.3333333333333333,7,test
10,Recall,0.025,7,test
10,Accuracy,0.7783783783783784,7,test
11,MCC,0.06124604139213322,7,test
11,Precision,0.28,7,test
11,Recall,0.175,7,test
11,Accuracy,0.7243243243243244,7,test
12,MCC,0.03652607768972369,7,test
12,Precision,0.3333333333333333,7,test
12,Recall,0.025,7,test
12,Accuracy,0.7783783783783784,7,test
13,MCC,0.06124604139213322,7,test
13,Precision,0.28,7,test
13,Recall,0.175,7,test
13,Accuracy,0.7243243243243244,7,test
14,MCC,0.03652607768972369,7,test
14,Precision,0.3333333333333333,7,test
14,Recall,0.025,7,test
14,Accuracy,0.7783783783783784,7,test
15,MCC,0.06124604139213322,7,test
15,Precision,0.28,7,test
15,Recall,0.175,7,test
15,Accuracy,0.7243243243243244,7,test
16,MCC,0.03652607768972369,7,test
16,Precision,0.3333333333333333,7,test
16,Recall,0.025,7,test
16,Accuracy,0.7783783783783784,7,test
17,MCC,0.06124604139213322,7,test
17,Precision,0.28,7,test
17,Recall,0.175,7,test
17,Accuracy,0.7243243243243244,7,test
18,Recall,0.0,7,test
18,Accuracy,0.7837837837837838,7,test
19,Recall,0.0,7,test
19,Accuracy,0.7837837837837838,7,test
20,Recall,0.0,7,test
20,Accuracy,0.7837837837837838,7,test
21,MCC,0.5858287004510699,7,test
21,Precision,1.0,7,test
21,Recall,0.4,7,test
21,Accuracy,0.8702702702702703,7,test
22,MCC,0.03652607768972369,7,test
22,Precision,0.3333333333333333,7,test
22,Recall,0.025,7,test
22,Accuracy,0.7783783783783784,7,test
23,MCC,0.03652607768972369,7,test
23,Precision,0.3333333333333333,7,test
23,Recall,0.025,7,test
23,Accuracy,0.7783783783783784,7,test
24,MCC,0.03652607768972369,7,test
24,Precision,0.3333333333333333,7,test
24,Recall,0.025,7,test
24,Accuracy,0.7783783783783784,7,test
25,MCC,-0.031700419821133134,7,test
25,Precision,0.16666666666666666,7,test
25,Recall,0.05,7,test
25,Accuracy,0.7405405405405405,7,test
26,MCC,0.6008807375595612,7,test
26,Precision,0.9473684210526315,7,test
26,Recall,0.45,7,test
26,Accuracy,0.8756756756756757,7,test
27,MCC,0.6008807375595612,7,test
27,Precision,0.9473684210526315,7,test
27,Recall,0.45,7,test
27,Accuracy,0.8756756756756757,7,test
28,MCC,0.6008807375595612,7,test
28,Precision,0.9473684210526315,7,test
28,Recall,0.45,7,test
28,Accuracy,0.8756756756756757,7,test
29,MCC,0.6008807375595612,7,test
29,Precision,0.9473684210526315,7,test
29,Recall,0.45,7,test
29,Accuracy,0.8756756756756757,7,test
30,MCC,0.6008807375595612,7,test
30,Precision,0.9473684210526315,7,test
30,Recall,0.45,7,test
30,Accuracy,0.8756756756756757,7,test
0,MCC,0.07853203284584738,8,test
0,Precision,0.2708333333333333,8,test
0,Recall,0.325,8,test
0,Accuracy,0.6648648648648648,8,test
1,MCC,-0.031700419821133134,8,test
1,Precision,0.16666666666666666,8,test
1,Recall,0.05,8,test
1,Accuracy,0.7405405405405405,8,test
2,MCC,0.5582802556688995,8,test
2,Precision,0.71875,8,test
2,Recall,0.575,8,test
2,Accuracy,0.8594594594594595,8,test
3,MCC,0.5582802556688995,8,test
3,Precision,0.71875,8,test
3,Recall,0.575,8,test
3,Accuracy,0.8594594594594595,8,test
4,MCC,0.5680907188553058,8,test
4,Precision,0.7586206896551724,8,test
4,Recall,0.55,8,test
4,Accuracy,0.8648648648648649,8,test
5,MCC,0.5680907188553058,8,test
5,Precision,0.7586206896551724,8,test
5,Recall,0.55,8,test
5,Accuracy,0.8648648648648649,8,test
6,MCC,0.5680907188553058,8,test
6,Precision,0.7586206896551724,8,test
6,Recall,0.55,8,test
6,Accuracy,0.8648648648648649,8,test
7,MCC,0.5680907188553058,8,test
7,Precision,0.7586206896551724,8,test
7,Recall,0.55,8,test
7,Accuracy,0.8648648648648649,8,test
8,MCC,0.5680907188553058,8,test
8,Precision,0.7586206896551724,8,test
8,Recall,0.55,8,test
8,Accuracy,0.8648648648648649,8,test
9,MCC,0.5680907188553058,8,test
9,Precision,0.7586206896551724,8,test
9,Recall,0.55,8,test
9,Accuracy,0.8648648648648649,8,test
10,MCC,0.5680907188553058,8,test
10,Precision,0.7586206896551724,8,test
10,Recall,0.55,8,test
10,Accuracy,0.8648648648648649,8,test
11,MCC,0.5680907188553058,8,test
11,Precision,0.7586206896551724,8,test
11,Recall,0.55,8,test
11,Accuracy,0.8648648648648649,8,test
